Response	Gene_ENSEMBL_ID	quantitative_sorting_score	visualization_score	baseline_score	Percent_appearing_in_restart_set
Doxorubicin	ENSG00000111341	11053.35	0.69507447	0.0715511	0.01
Doxorubicin	ENSG00000068001	11052.95	0.69504755	0.00990085	0.0
Doxorubicin	ENSG00000047188	11052.9	0.69504418	-0.10502923	0.0
Doxorubicin	ENSG00000155189	11052.39	0.69500986	-0.04634647	0.0
Doxorubicin	ENSG00000100888	11051.5	0.69494996	0.02905946	0.0
Doxorubicin	ENSG00000100092	11051.4	0.69494323	-0.03174861	0.0
Doxorubicin	ENSG00000139974	11048.83	0.69477025	-0.01905441	0.0
Doxorubicin	ENSG00000108375	11043.03	0.69437989	0.06788274	0.0
Doxorubicin	ENSG00000106780	11040.36	0.69420019	0.05254435	0.0
Doxorubicin	ENSG00000091664	11039.98	0.69417461	-0.00313676	0.0
Doxorubicin	ENSG00000099822	11039.97	0.69417394	0.00111639	0.0
Doxorubicin	ENSG00000174842	11039.81	0.69416317	-0.09398137	0.0
Doxorubicin	ENSG00000269404	11038.44	0.69407096	0.0185047	0.0
Doxorubicin	ENSG00000183479	11036.68	0.69395251	-0.03908468	0.0
Doxorubicin	ENSG00000156096	11031.6	0.6936106	0.04370031	0.0
Doxorubicin	ENSG00000086991	11026.72	0.69328216	-0.02296755	0.0
Doxorubicin	ENSG00000152595	11025.98	0.69323235	0.0129785	0.0
Doxorubicin	ENSG00000119969	11024.65	0.69314284	-0.07229729	0.0
Doxorubicin	ENSG00000101236	11024.36	0.69312332	-0.00852295	0.0
Doxorubicin	ENSG00000164040	11024.26	0.69311659	0.06863671	0.0
Doxorubicin	ENSG00000143870	11021.75	0.69294765	0.00889104	0.0
Doxorubicin	ENSG00000119681	11019.56	0.69280026	-0.05661881	0.0
Doxorubicin	ENSG00000119487	11019.29	0.69278208	-0.01599129	0.0
Doxorubicin	ENSG00000133422	11018.35	0.69271882	0.01371129	0.0
Doxorubicin	ENSG00000146243	11014.1	0.69243277	0.02949775	0.0
Doxorubicin	ENSG00000180263	11013.16	0.69236951	-0.03067685	0.0
Doxorubicin	ENSG00000187164	11010.62	0.69219856	0.01003265	0.0
Doxorubicin	ENSG00000128973	11009.27	0.69210769	0.06278756	0.0
Doxorubicin	ENSG00000168955	11008.92	0.69208414	0.01268366	0.0
Doxorubicin	ENSG00000119946	11005.76	0.69187146	0.0704782	0.0
Doxorubicin	ENSG00000100078	11004.98	0.69181896	0.02170477	0.0
Doxorubicin	ENSG00000039523	11004.18	0.69176512	0.06571563	0.0
Doxorubicin	ENSG00000161970	11003.65	0.69172944	-0.10436714	0.02
Doxorubicin	ENSG00000151500	11001.63	0.69159349	-0.06313417	0.0
Doxorubicin	ENSG00000101811	11001.29	0.69157061	-0.10310894	0.02
Doxorubicin	ENSG00000182575	10999.14	0.6914259	0.0333718	0.0
Doxorubicin	ENSG00000129226	10998.89	0.69140908	-0.01210781	0.0
Doxorubicin	ENSG00000177030	10997.67	0.69132696	-0.0304707	0.0
Doxorubicin	ENSG00000113648	10997.25	0.6912987	0.0014409	0.0
Doxorubicin	ENSG00000128228	10996.61	0.69125562	0.06872172	0.0
Doxorubicin	ENSG00000046653	10996.59	0.69125428	0.02154235	0.0
Doxorubicin	ENSG00000100926	10996.26	0.69123207	0.00365097	0.0
Doxorubicin	ENSG00000064787	10996.02	0.69121591	0.02391627	0.0
Doxorubicin	ENSG00000135838	10995.26	0.69116476	-0.00518486	0.0
Doxorubicin	ENSG00000135116	10995.21	0.6911614	-0.11455137	0.03
Doxorubicin	ENSG00000112218	10994.21	0.69109409	-0.04120172	0.0
Doxorubicin	ENSG00000046651	10991.76	0.6909292	-0.05481643	0.0
Doxorubicin	ENSG00000048649	10991.53	0.69091372	-0.05289506	0.0
Doxorubicin	ENSG00000137177	10989.0	0.69074344	-0.04281511	0.0
Doxorubicin	ENSG00000126814	10988.29	0.69069565	-0.05910885	0.0
Doxorubicin	ENSG00000105429	10987.66	0.69065325	0.01665823	0.0
Doxorubicin	ENSG00000139496	10986.35	0.69056508	0.06162681	0.0
Doxorubicin	ENSG00000152455	10984.8	0.69046076	-0.00582171	0.0
Doxorubicin	ENSG00000166341	10983.91	0.69040086	-0.00683442	0.0
Doxorubicin	ENSG00000169306	10981.77	0.69025683	-0.08171339	0.0
Doxorubicin	ENSG00000179134	10981.69	0.69025144	0.04562275	0.0
Doxorubicin	ENSG00000101190	10980.92	0.69019962	-0.12121976	0.07
Doxorubicin	ENSG00000105428	10978.27	0.69002126	-0.04855258	0.0
Doxorubicin	ENSG00000185069	10978.26	0.69002059	-0.09204857	0.0
Doxorubicin	ENSG00000138378	10978.02	0.69000444	-0.05612547	0.0
Doxorubicin	ENSG00000141279	10976.27	0.68988665	0.02673956	0.0
Doxorubicin	ENSG00000205683	10976.25	0.68988531	-0.00707225	0.0
Doxorubicin	ENSG00000171823	10974.98	0.68979983	-0.07705614	0.0
Doxorubicin	ENSG00000109436	10974.81	0.68978839	0.0086336	0.0
Doxorubicin	ENSG00000078596	10973.61	0.68970762	-0.03678475	0.0
Doxorubicin	ENSG00000105928	10972.99	0.68966589	-0.1204606	0.11
Doxorubicin	ENSG00000183840	10970.33	0.68948687	0.05666494	0.0
Doxorubicin	ENSG00000123684	10969.05	0.68940072	-0.03924296	0.0
Doxorubicin	ENSG00000071564	10967.91	0.68932399	-0.04213111	0.0
Doxorubicin	ENSG00000180245	10966.71	0.68924322	0.02153634	0.0
Doxorubicin	ENSG00000185187	10964.16	0.6890716	0.00238456	0.0
Doxorubicin	ENSG00000150760	10963.64	0.6890366	-0.06415274	0.0
Doxorubicin	ENSG00000114646	10963.43	0.68902247	0.05310156	0.0
Doxorubicin	ENSG00000104853	10961.99	0.68892555	0.05622393	0.0
Doxorubicin	ENSG00000112983	10961.59	0.68889863	-0.07354779	0.0
Doxorubicin	ENSG00000143256	10961.59	0.68889863	-0.0438862	0.0
Doxorubicin	ENSG00000095485	10960.11	0.68879902	-0.09429159	0.0
Doxorubicin	ENSG00000149305	10958.88	0.68871623	0.01117097	0.0
Doxorubicin	ENSG00000101782	10957.93	0.68865229	-0.04992935	0.0
Doxorubicin	ENSG00000104643	10957.54	0.68862604	-0.09844352	0.01
Doxorubicin	ENSG00000165061	10957.5	0.68862335	0.09101913	0.01
Doxorubicin	ENSG00000114648	10955.12	0.68846317	-0.07362036	0.0
Doxorubicin	ENSG00000162188	10954.51	0.68842211	0.02758368	0.0
Doxorubicin	ENSG00000172380	10953.51	0.68835481	0.05444579	0.0
Doxorubicin	ENSG00000134323	10953.28	0.68833933	0.0319618	0.0
Doxorubicin	ENSG00000242110	10952.52	0.68828818	0.07661606	0.0
Doxorubicin	ENSG00000198843	10949.75	0.68810174	-0.09709293	0.0
Doxorubicin	ENSG00000102978	10949.52	0.68808626	0.0249289	0.0
Doxorubicin	ENSG00000170315	10948.48	0.68801627	0.06344658	0.0
Doxorubicin	ENSG00000006468	10945.7	0.68782916	-0.03195443	0.0
Doxorubicin	ENSG00000146555	10943.71	0.68769522	-0.01946009	0.0
Doxorubicin	ENSG00000089248	10943.67	0.68769253	-0.03194513	0.0
Doxorubicin	ENSG00000141560	10941.04	0.68751552	0.03451623	0.0
Doxorubicin	ENSG00000196428	10938.82	0.68736611	0.02151478	0.0
Doxorubicin	ENSG00000065882	10938.49	0.6873439	-0.10942109	0.01
Doxorubicin	ENSG00000140545	10936.51	0.68721063	-0.03334325	0.0
Doxorubicin	ENSG00000112078	10936.36	0.68720054	0.0004013	0.0
Doxorubicin	ENSG00000113749	10936.0	0.68717631	-0.02183704	0.0
Doxorubicin	ENSG00000131480	10934.62	0.68708343	0.00978015	0.0
Doxorubicin	ENSG00000163497	10934.04	0.68704439	0.03689354	0.0
Doxorubicin	ENSG00000163702	10932.53	0.68694276	0.0405355	0.0
Doxorubicin	ENSG00000115665	10931.06	0.68684383	-0.06807944	0.0
Doxorubicin	ENSG00000139220	10928.89	0.68669777	0.09948434	0.01
Doxorubicin	ENSG00000221978	10928.59	0.68667758	-0.04214356	0.0
Doxorubicin	ENSG00000130558	10927.24	0.68658672	-0.0380285	0.0
Doxorubicin	ENSG00000100731	10925.82	0.68649115	-0.07927622	0.0
Doxorubicin	ENSG00000018189	10923.06	0.68630539	0.00688887	0.0
Doxorubicin	ENSG00000085788	10921.15	0.68617684	0.01852458	0.0
Doxorubicin	ENSG00000187954	10920.27	0.68611761	-0.00514121	0.0
Doxorubicin	ENSG00000131037	10920.22	0.68611425	0.0669503	0.0
Doxorubicin	ENSG00000170881	10919.49	0.68606511	-0.06841721	0.0
Doxorubicin	ENSG00000136404	10918.58	0.68600387	-0.02220465	0.0
Doxorubicin	ENSG00000168488	10918.0	0.68596483	0.03094883	0.0
Doxorubicin	ENSG00000172005	10917.86	0.68595541	0.02631952	0.0
Doxorubicin	ENSG00000157103	10914.01	0.68569629	0.00971084	0.0
Doxorubicin	ENSG00000169857	10913.08	0.68563369	-0.01563091	0.0
Doxorubicin	ENSG00000130382	10910.87	0.68548495	-0.01776435	0.0
Doxorubicin	ENSG00000151665	10910.53	0.68546207	0.05170304	0.0
Doxorubicin	ENSG00000120054	10907.63	0.68526689	0.06768642	0.0
Doxorubicin	ENSG00000165682	10903.42	0.68498353	0.01452317	0.0
Doxorubicin	ENSG00000126216	10902.95	0.6849519	-0.06014501	0.0
Doxorubicin	ENSG00000172469	10902.33	0.68491017	-0.01854524	0.0
Doxorubicin	ENSG00000135973	10901.52	0.68485566	-0.01743407	0.0
Doxorubicin	ENSG00000162236	10901.34	0.68484354	0.01509506	0.0
Doxorubicin	ENSG00000079931	10901.26	0.68483816	0.01964741	0.0
Doxorubicin	ENSG00000074755	10900.84	0.68480989	-0.04888051	0.0
Doxorubicin	ENSG00000156127	10900.05	0.68475672	-0.05434325	0.0
Doxorubicin	ENSG00000118193	10896.63	0.68452654	-0.00458465	0.0
Doxorubicin	ENSG00000102290	10894.97	0.68441481	-0.05840426	0.0
Doxorubicin	ENSG00000166394	10894.82	0.68440472	0.03964115	0.0
Doxorubicin	ENSG00000216490	10894.49	0.68438251	0.0079469	0.0
Doxorubicin	ENSG00000050730	10892.89	0.68427482	-0.05468394	0.0
Doxorubicin	ENSG00000090382	10892.47	0.68424655	0.04690417	0.0
Doxorubicin	ENSG00000068615	10891.9	0.68420819	0.05392421	0.0
Doxorubicin	ENSG00000163481	10891.25	0.68416444	-0.12010737	0.05
Doxorubicin	ENSG00000126460	10890.22	0.68409512	0.05549956	0.0
Doxorubicin	ENSG00000106605	10887.94	0.68394166	0.0864421	0.0
Doxorubicin	ENSG00000139289	10887.72	0.68392686	-0.06804014	0.0
Doxorubicin	ENSG00000175591	10882.45	0.68357216	0.03350889	0.0
Doxorubicin	ENSG00000067208	10881.68	0.68352034	-0.00240152	0.0
Doxorubicin	ENSG00000069667	10880.93	0.68346986	0.09222355	0.0
Doxorubicin	ENSG00000133321	10876.98	0.68320401	-0.08261179	0.0
Doxorubicin	ENSG00000155833	10876.95	0.68320199	0.02165768	0.0
Doxorubicin	ENSG00000101856	10876.34	0.68316093	0.08042648	0.0
Doxorubicin	ENSG00000186141	10875.96	0.68313536	-0.12926547	0.16
Doxorubicin	ENSG00000130935	10874.2	0.6830169	-0.1044471	0.0
Doxorubicin	ENSG00000135049	10873.03	0.68293816	-0.08572135	0.0
Doxorubicin	ENSG00000280987	10870.43	0.68276316	-0.07073109	0.0
Doxorubicin	ENSG00000130540	10869.87	0.68272547	-0.03178137	0.0
Doxorubicin	ENSG00000197576	10868.66	0.68264404	-0.01106916	0.0
Doxorubicin	ENSG00000175782	10868.39	0.68262586	0.02820877	0.0
Doxorubicin	ENSG00000049540	10867.73	0.68258144	0.02274125	0.0
Doxorubicin	ENSG00000162438	10864.55	0.68236742	0.00321416	0.0
Doxorubicin	ENSG00000211448	10861.56	0.68216618	-0.01572788	0.0
Doxorubicin	ENSG00000067167	10857.91	0.68192051	-0.00875478	0.0
Doxorubicin	ENSG00000221946	10856.71	0.68183975	0.07488146	0.0
Doxorubicin	ENSG00000131470	10854.18	0.68166947	-0.01465972	0.0
Doxorubicin	ENSG00000177700	10853.49	0.68162303	0.0203772	0.0
Doxorubicin	ENSG00000071282	10852.75	0.68157322	0.10338676	0.02
Doxorubicin	ENSG00000111602	10852.53	0.68155842	-0.01803466	0.0
Doxorubicin	ENSG00000105699	10851.86	0.68151332	0.06157685	0.0
Doxorubicin	ENSG00000137869	10851.33	0.68147765	0.08492304	0.0
Doxorubicin	ENSG00000121067	10849.44	0.68135045	-0.05659885	0.0
Doxorubicin	ENSG00000148331	10848.8	0.68130737	-0.08081437	0.0
Doxorubicin	ENSG00000139547	10847.44	0.68121584	0.02520968	0.0
Doxorubicin	ENSG00000178773	10847.3	0.68120642	-0.02181019	0.0
Doxorubicin	ENSG00000101310	10847.08	0.68119161	0.0336276	0.0
Doxorubicin	ENSG00000144677	10846.17	0.68113036	0.04379232	0.0
Doxorubicin	ENSG00000129595	10844.96	0.68104892	0.09116268	0.0
Doxorubicin	ENSG00000136487	10843.78	0.68096951	0.01669003	0.0
Doxorubicin	ENSG00000102103	10843.35	0.68094056	-0.00762736	0.0
Doxorubicin	ENSG00000092964	10842.2	0.68086316	-0.00504544	0.0
Doxorubicin	ENSG00000162873	10841.4	0.68080932	0.04582609	0.0
Doxorubicin	ENSG00000178502	10841.2	0.68079586	-0.05389828	0.0
Doxorubicin	ENSG00000158714	10838.62	0.68062221	-0.06149884	0.0
Doxorubicin	ENSG00000078795	10838.22	0.68059529	0.0226522	0.0
Doxorubicin	ENSG00000100401	10838.08	0.68058587	-0.02233781	0.0
Doxorubicin	ENSG00000100138	10837.77	0.68056501	-0.03409868	0.0
Doxorubicin	ENSG00000155313	10837.55	0.6805502	-0.08822502	0.0
Doxorubicin	ENSG00000123171	10835.86	0.68043645	0.0423915	0.0
Doxorubicin	ENSG00000139613	10834.45	0.68034156	-0.01458846	0.0
Doxorubicin	ENSG00000129219	10830.47	0.68007368	0.03937933	0.0
Doxorubicin	ENSG00000008988	10829.39	0.680001	-0.02235176	0.0
Doxorubicin	ENSG00000250799	10829.26	0.67999225	0.02721873	0.0
Doxorubicin	ENSG00000141682	10829.14	0.67998417	-0.08051513	0.0
Doxorubicin	ENSG00000215021	10829.09	0.6799808	-0.0931893	0.0
Doxorubicin	ENSG00000123975	10829.03	0.67997677	-0.05513358	0.0
Doxorubicin	ENSG00000153048	10825.77	0.67975735	0.0245935	0.0
Doxorubicin	ENSG00000120903	10823.59	0.67961063	0.00774942	0.0
Doxorubicin	ENSG00000261052	10819.62	0.67934343	0.00810668	0.0
Doxorubicin	ENSG00000163171	10819.61	0.67934276	0.00695786	0.0
Doxorubicin	ENSG00000129083	10818.79	0.67928757	0.00121778	0.0
Doxorubicin	ENSG00000122304	10816.24	0.67911594	0.01818352	0.0
Doxorubicin	ENSG00000211452	10816.03	0.67910181	0.05553506	0.0
Doxorubicin	ENSG00000065325	10813.6	0.67893826	0.0192653	0.0
Doxorubicin	ENSG00000174720	10811.04	0.67876596	-0.08439034	0.0
Doxorubicin	ENSG00000048991	10810.76	0.67874712	-0.05708763	0.0
Doxorubicin	ENSG00000198039	10809.76	0.67867981	-0.04050623	0.0
Doxorubicin	ENSG00000196787	10806.24	0.6784429	-0.00636104	0.0
Doxorubicin	ENSG00000075891	10803.53	0.67826051	0.00322909	0.0
Doxorubicin	ENSG00000136108	10800.6	0.67806331	-0.03165061	0.0
Doxorubicin	ENSG00000171703	10799.56	0.67799331	-0.06961903	0.0
Doxorubicin	ENSG00000055332	10799.08	0.677961	-0.03037434	0.0
Doxorubicin	ENSG00000117262	10796.48	0.67778601	-0.01740956	0.0
Doxorubicin	ENSG00000110108	10796.15	0.6777638	0.01474081	0.0
Doxorubicin	ENSG00000213983	10795.09	0.67769246	0.02253118	0.0
Doxorubicin	ENSG00000128563	10794.86	0.67767698	0.01126087	0.0
Doxorubicin	ENSG00000133243	10793.34	0.67757468	0.01941078	0.0
Doxorubicin	ENSG00000165494	10793.19	0.67756458	-0.03726241	0.0
Doxorubicin	ENSG00000144712	10792.15	0.67749458	-0.04717122	0.0
Doxorubicin	ENSG00000108829	10791.65	0.67746093	0.04467416	0.0
Doxorubicin	ENSG00000188784	10791.53	0.67745286	0.03545285	0.0
Doxorubicin	ENSG00000158786	10791.53	0.67745286	-0.02671377	0.0
Doxorubicin	ENSG00000156006	10789.61	0.67732363	0.02099267	0.0
Doxorubicin	ENSG00000122705	10788.72	0.67726373	-0.06258118	0.0
Doxorubicin	ENSG00000101180	10788.38	0.67724085	0.01320241	0.0
Doxorubicin	ENSG00000047578	10787.93	0.67721056	0.08514152	0.0
Doxorubicin	ENSG00000060709	10787.46	0.67717893	0.09793205	0.0
Doxorubicin	ENSG00000105726	10787.2	0.67716143	0.0283146	0.0
Doxorubicin	ENSG00000171611	10780.44	0.67670645	0.02061094	0.0
Doxorubicin	ENSG00000163466	10780.15	0.67668693	-0.08445571	0.0
Doxorubicin	ENSG00000103150	10779.21	0.67662367	-0.01716245	0.0
Doxorubicin	ENSG00000094914	10779.02	0.67661088	0.05044005	0.0
Doxorubicin	ENSG00000160216	10778.09	0.67654829	-0.01048647	0.0
Doxorubicin	ENSG00000156976	10777.98	0.67654088	-0.04736382	0.0
Doxorubicin	ENSG00000026652	10775.64	0.67638339	-0.03973199	0.0
Doxorubicin	ENSG00000117215	10772.67	0.6761835	-0.01979532	0.0
Doxorubicin	ENSG00000131080	10770.41	0.67603139	-0.00367693	0.0
Doxorubicin	ENSG00000111348	10769.33	0.6759587	-0.09184389	0.0
Doxorubicin	ENSG00000138381	10768.49	0.67590216	-0.0322411	0.0
Doxorubicin	ENSG00000276886	10768.38	0.67589476	0.05630263	0.0
Doxorubicin	ENSG00000072518	10768.06	0.67587322	0.03674975	0.0
Doxorubicin	ENSG00000185624	10767.71	0.67584967	0.13072636	0.11
Doxorubicin	ENSG00000105370	10767.02	0.67580323	-0.03780388	0.0
Doxorubicin	ENSG00000162139	10766.73	0.67578371	0.03221768	0.0
Doxorubicin	ENSG00000145439	10766.5	0.67576823	-0.03866822	0.0
Doxorubicin	ENSG00000067048	10764.34	0.67562285	-0.03062913	0.0
Doxorubicin	ENSG00000104537	10763.89	0.67559256	0.07905842	0.0
Doxorubicin	ENSG00000144668	10763.34	0.67555555	0.07183069	0.0
Doxorubicin	ENSG00000136161	10763.24	0.67554882	-0.08325824	0.0
Doxorubicin	ENSG00000050405	10762.43	0.6754943	0.00549257	0.0
Doxorubicin	ENSG00000111335	10762.17	0.6754768	-0.09267644	0.0
Doxorubicin	ENSG00000166228	10761.14	0.67540748	0.06037152	0.0
Doxorubicin	ENSG00000174343	10759.55	0.67530046	-0.01318861	0.0
Doxorubicin	ENSG00000162385	10758.74	0.67524595	-0.15569494	0.6
Doxorubicin	ENSG00000203690	10758.62	0.67523787	0.00362326	0.0
Doxorubicin	ENSG00000124688	10755.75	0.67504471	-0.09207424	0.0
Doxorubicin	ENSG00000173894	10754.92	0.67498884	-0.03048265	0.0
Doxorubicin	ENSG00000105137	10753.67	0.67490471	-0.03920673	0.0
Doxorubicin	ENSG00000079557	10753.58	0.67489866	-0.01910266	0.0
Doxorubicin	ENSG00000138434	10753.3	0.67487981	-0.06511999	0.0
Doxorubicin	ENSG00000196876	10753.17	0.67487106	-0.04963289	0.0
Doxorubicin	ENSG00000163686	10752.79	0.67484549	-0.0585722	0.0
Doxorubicin	ENSG00000180720	10752.4	0.67481924	0.00223393	0.0
Doxorubicin	ENSG00000140287	10751.26	0.67474251	0.0440546	0.0
Doxorubicin	ENSG00000109586	10750.92	0.67471963	-0.07980352	0.0
Doxorubicin	ENSG00000177565	10750.92	0.67471963	-0.04174225	0.0
Doxorubicin	ENSG00000101892	10748.6	0.67456348	-0.03574817	0.0
Doxorubicin	ENSG00000111729	10747.74	0.6745056	-0.01452221	0.0
Doxorubicin	ENSG00000138161	10747.74	0.6745056	-0.00991667	0.0
Doxorubicin	ENSG00000129204	10746.83	0.67444435	-0.03303687	0.0
Doxorubicin	ENSG00000129221	10746.04	0.67439118	-0.0289569	0.0
Doxorubicin	ENSG00000166741	10745.61	0.67436224	0.00072927	0.0
Doxorubicin	ENSG00000171603	10745.56	0.67435888	0.04712109	0.0
Doxorubicin	ENSG00000148450	10745.24	0.67433734	0.04616474	0.0
Doxorubicin	ENSG00000074771	10744.11	0.67426128	0.05344977	0.0
Doxorubicin	ENSG00000154620	10740.1	0.67399139	-0.06478629	0.0
Doxorubicin	ENSG00000170775	10739.99	0.67398399	0.12246013	0.09
Doxorubicin	ENSG00000142102	10737.2	0.67379621	-0.04261729	0.0
Doxorubicin	ENSG00000133606	10736.79	0.67376862	0.04458573	0.0
Doxorubicin	ENSG00000128310	10733.34	0.67353642	0.0491576	0.0
Doxorubicin	ENSG00000136099	10732.52	0.67348123	0.00062651	0.0
Doxorubicin	ENSG00000050426	10731.38	0.6734045	-0.00517522	0.0
Doxorubicin	ENSG00000174446	10731.25	0.67339575	-0.10029598	0.0
Doxorubicin	ENSG00000250722	10730.52	0.67334662	0.06181398	0.0
Doxorubicin	ENSG00000115084	10729.98	0.67331027	0.047869	0.0
Doxorubicin	ENSG00000138032	10727.56	0.6731474	0.05724086	0.0
Doxorubicin	ENSG00000168356	10725.1	0.67298183	-0.04025109	0.0
Doxorubicin	ENSG00000123080	10722.72	0.67282165	-0.02329491	0.0
Doxorubicin	ENSG00000130270	10722.33	0.6727954	-0.01519209	0.0
Doxorubicin	ENSG00000155329	10722.29	0.6727927	-0.14417114	0.34
Doxorubicin	ENSG00000147432	10720.54	0.67267492	-0.07428042	0.0
Doxorubicin	ENSG00000171209	10718.8	0.67255781	-0.04065364	0.0
Doxorubicin	ENSG00000109089	10718.71	0.67255176	0.06842336	0.0
Doxorubicin	ENSG00000140986	10718.25	0.6725208	-0.03945501	0.0
Doxorubicin	ENSG00000176953	10714.92	0.67229667	-0.00701276	0.0
Doxorubicin	ENSG00000100461	10714.64	0.67227783	-0.04310867	0.0
Doxorubicin	ENSG00000074800	10713.49	0.67220043	0.02694637	0.0
Doxorubicin	ENSG00000132704	10709.67	0.67194332	0.02007166	0.0
Doxorubicin	ENSG00000084444	10709.12	0.67190631	-0.03524492	0.0
Doxorubicin	ENSG00000126010	10708.95	0.67189487	0.04400349	0.0
Doxorubicin	ENSG00000147885	10708.65	0.67187467	-0.04663182	0.0
Doxorubicin	ENSG00000196511	10708.65	0.67187467	-0.0025092	0.0
Doxorubicin	ENSG00000154511	10708.65	0.67187467	0.00752899	0.0
Doxorubicin	ENSG00000115221	10706.55	0.67173333	-0.02028463	0.0
Doxorubicin	ENSG00000124212	10704.39	0.67158796	-0.04910674	0.0
Doxorubicin	ENSG00000005059	10704.19	0.6715745	-0.0499425	0.0
Doxorubicin	ENSG00000113638	10702.88	0.67148633	-0.09262661	0.0
Doxorubicin	ENSG00000119986	10702.24	0.67144325	-0.03352244	0.0
Doxorubicin	ENSG00000140279	10697.25	0.6711074	-0.07083272	0.0
Doxorubicin	ENSG00000147588	10696.69	0.67106971	0.06009178	0.0
Doxorubicin	ENSG00000131737	10696.35	0.67104683	0.01126899	0.0
Doxorubicin	ENSG00000013441	10696.23	0.67103875	-0.04253051	0.0
Doxorubicin	ENSG00000068796	10695.88	0.6710152	-0.09728013	0.0
Doxorubicin	ENSG00000103175	10694.95	0.6709526	0.05166362	0.0
Doxorubicin	ENSG00000170178	10694.68	0.67093443	0.04775379	0.0
Doxorubicin	ENSG00000164591	10694.36	0.6709129	-0.01791575	0.0
Doxorubicin	ENSG00000173457	10691.73	0.67073589	0.02303541	0.0
Doxorubicin	ENSG00000113269	10691.5	0.67072041	-0.08593598	0.0
Doxorubicin	ENSG00000184697	10690.13	0.6706282	0.04099281	0.0
Doxorubicin	ENSG00000169738	10689.81	0.67060666	0.12933047	0.16
Doxorubicin	ENSG00000124406	10689.75	0.67060262	0.06675318	0.0
Doxorubicin	ENSG00000136999	10687.95	0.67048147	0.03537561	0.0
Doxorubicin	ENSG00000125445	10687.7	0.67046465	0.0008739	0.0
Doxorubicin	ENSG00000136158	10685.8	0.67033677	-0.00493687	0.0
Doxorubicin	ENSG00000154310	10685.4	0.67030985	0.14107832	0.32
Doxorubicin	ENSG00000013583	10683.77	0.67020014	0.00405796	0.0
Doxorubicin	ENSG00000205413	10683.08	0.6701537	-0.02410094	0.0
Doxorubicin	ENSG00000112096	10679.59	0.66991881	-0.00266693	0.0
Doxorubicin	ENSG00000142784	10678.98	0.66987776	0.0091022	0.0
Doxorubicin	ENSG00000083099	10676.68	0.66972296	-0.07352366	0.0
Doxorubicin	ENSG00000138398	10675.38	0.66963546	-0.06083314	0.0
Doxorubicin	ENSG00000153002	10675.1	0.66961661	0.06506046	0.0
Doxorubicin	ENSG00000111670	10674.95	0.66960652	0.00267545	0.0
Doxorubicin	ENSG00000196911	10674.37	0.66956748	-0.0808087	0.0
Doxorubicin	ENSG00000171864	10673.14	0.6694847	0.00167411	0.0
Doxorubicin	ENSG00000164010	10671.18	0.66935278	-0.12720188	0.17
Doxorubicin	ENSG00000166669	10670.48	0.66930567	-0.11580644	0.01
Doxorubicin	ENSG00000148842	10670.05	0.66927673	-0.0059522	0.0
Doxorubicin	ENSG00000184166	10669.74	0.66925586	-0.00688538	0.0
Doxorubicin	ENSG00000180090	10669.74	0.66925586	0.0094206	0.0
Doxorubicin	ENSG00000163751	10669.41	0.66923365	0.05203482	0.0
Doxorubicin	ENSG00000161202	10668.4	0.66916568	-0.00156604	0.0
Doxorubicin	ENSG00000108312	10668.14	0.66914818	0.01402562	0.0
Doxorubicin	ENSG00000161849	10667.91	0.6691327	-0.01861374	0.0
Doxorubicin	ENSG00000119638	10667.91	0.6691327	-0.01479265	0.0
Doxorubicin	ENSG00000101280	10667.52	0.66910645	-0.02159361	0.0
Doxorubicin	ENSG00000123360	10665.97	0.66900213	0.05217611	0.0
Doxorubicin	ENSG00000075711	10664.49	0.66890252	-0.10459703	0.0
Doxorubicin	ENSG00000197857	10663.76	0.66885338	0.01323948	0.0
Doxorubicin	ENSG00000187730	10663.53	0.6688379	-0.04800799	0.0
Doxorubicin	ENSG00000136810	10662.52	0.66876993	0.05873021	0.0
Doxorubicin	ENSG00000124678	10661.46	0.66869858	0.03819623	0.0
Doxorubicin	ENSG00000064666	10660.6	0.6686407	-0.08439623	0.0
Doxorubicin	ENSG00000040487	10660.24	0.66861647	-0.02897644	0.0
Doxorubicin	ENSG00000198650	10659.64	0.66857609	0.02279402	0.0
Doxorubicin	ENSG00000197892	10656.25	0.66834793	0.07008177	0.0
Doxorubicin	ENSG00000160710	10654.72	0.66824495	-0.1110984	0.02
Doxorubicin	ENSG00000128805	10653.05	0.66813255	0.00188198	0.0
Doxorubicin	ENSG00000136560	10652.0	0.66806188	-0.05632404	0.0
